batch_id,timestamp,node_type,commodity,category,initial_quantity_kg,current_quantity_kg,days_since_harvest,shelf_life_days,days_to_expiry,storage_temp_celsius,optimal_temp_celsius,storage_humidity_pct,original_price_per_kg,recommended_price_per_kg,discount_percentage,urgency_level,spoilage_risk_percentage,waste_avoided_kg,revenue_recovered_inr,carbon_saved_kg_co2
BATCH-PRX-01377,2025-11-23 00:00:00,Farm Hub,Wheat,Cereal,3268,1935.5,45,180,135,21.6,22.0,80.3,34.45,29.8,13.5,low,5.0,1124.5,33510.1,2249.0
BATCH-PRX-01398,2025-11-23 00:00:00,Mandi Yard,Tomato,Vegetable,579,327.4,1,7,6,15.2,12.0,82.6,44.1,33.91,23.1,medium,20.0,209.1,7090.58,418.2
BATCH-PRX-00696,2025-11-24 00:00:00,Wholesaler Depot,Apple,Fruit,2320,774.9,15,25,10,5.4,2.0,67.6,172.45,155.03,10.1,low,5.0,434.4,67345.03,868.8
BATCH-PRX-00879,2025-11-24 00:00:00,Retail Supermarket,Wheat,Cereal,2781,1287.8,86,180,94,34.6,22.0,68.8,31.85,28.6,10.2,low,55.2,722.7,20669.22,1445.4
BATCH-PRX-00901,2025-11-24 00:00:00,Mandi Yard,Turmeric,Spice,2692,466.2,93,120,27,29.7,20.0,89.3,166.12,155.49,6.4,low,43.8,251.0,39027.99,502.0
BATCH-PRX-00662,2025-11-25 00:00:00,Retail Supermarket,Mango,Fruit,2733,491.3,6,7,1,24.0,12.0,79.5,87.47,30.7,64.9,critical,100.0,437.0,13415.9,874.0
BATCH-PRX-00668,2025-11-25 00:00:00,Farm Hub,Potato,Vegetable,1326,195.2,41,35,-6,13.6,8.0,69.3,26.08,6.52,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01056,2025-11-25 00:00:00,Wholesaler Depot,Mango,Fruit,4236,2207.2,2,7,5,25.9,12.0,84.2,100.56,66.97,33.4,medium,75.6,1545.9,103528.92,3091.8
BATCH-PRX-01490,2025-11-25 00:00:00,Wholesaler Depot,Potato,Vegetable,506,210.2,16,35,19,20.9,8.0,67.6,26.65,24.86,6.7,low,56.5,113.6,2824.1,227.2
BATCH-PRX-01794,2025-11-25 00:00:00,Wholesaler Depot,Apple,Fruit,1297,629.5,12,25,13,4.1,2.0,77.5,190.41,172.7,9.3,low,5.0,349.9,60427.73,699.8
BATCH-PRX-00031,2025-11-26 00:00:00,Wholesaler Depot,Tomato,Vegetable,4308,2379.0,3,7,4,15.4,12.0,86.5,42.47,28.29,33.4,medium,20.0,1666.3,47139.63,3332.6
BATCH-PRX-00899,2025-11-26 00:00:00,Mandi Yard,Ginger,Spice,111,17.6,16,20,4,12.6,12.0,68.1,108.09,86.04,20.4,medium,20.0,11.0,946.44,22.0
BATCH-PRX-01917,2025-11-26 00:00:00,Farm Hub,Ginger,Spice,2849,512.6,25,20,-5,11.8,12.0,89.7,130.32,32.58,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00615,2025-11-27 00:00:00,Mandi Yard,Tomato,Vegetable,3895,1162.9,4,7,3,16.2,12.0,70.4,41.02,21.62,47.3,high,45.0,911.5,19706.63,1823.0
BATCH-PRX-01471,2025-11-27 00:00:00,Wholesaler Depot,Carrot,Vegetable,2807,417.7,12,15,3,3.0,4.0,73.8,49.85,28.51,42.8,high,45.0,316.1,9012.01,632.2
BATCH-PRX-01669,2025-11-27 00:00:00,Wholesaler Depot,Green Chilli,Spice / Vegetable,2132,312.3,11,10,-1,8.1,10.0,79.5,134.03,33.51,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00465,2025-11-28 00:00:00,Wholesaler Depot,Potato,Vegetable,779,146.1,40,35,-5,21.5,8.0,84.4,26.84,6.71,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00783,2025-11-28 00:00:00,Wholesaler Depot,Cauliflower,Vegetable,3756,712.9,9,8,-1,11.9,5.0,85.6,33.54,8.38,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00194,2025-11-29 00:00:00,Retail Supermarket,Rice,Cereal,3927,2825.6,44,180,136,30.9,22.0,73.8,50.18,41.35,17.6,low,40.8,1711.2,70758.12,3422.4
BATCH-PRX-00617,2025-11-29 00:00:00,Mandi Yard,Turmeric,Spice,2579,1482.5,29,120,91,33.7,20.0,74.1,161.9,143.28,11.5,low,59.9,843.5,120856.68,1687.0
BATCH-PRX-00682,2025-11-29 00:00:00,Mandi Yard,Garlic,Spice / Vegetable,2169,402.5,66,60,-6,13.5,15.0,88.6,185.98,46.49,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01290,2025-11-29 00:00:00,Wholesaler Depot,Cauliflower,Vegetable,1272,852.5,2,8,6,7.0,5.0,79.1,31.19,23.3,25.3,medium,20.0,555.7,12947.81,1111.4
BATCH-PRX-01321,2025-11-29 00:00:00,Mandi Yard,Cabbage,Vegetable,4220,1842.4,5,12,7,12.0,4.0,71.9,21.56,15.07,30.1,medium,52.1,1253.9,18896.27,2507.8
BATCH-PRX-01364,2025-11-29 00:00:00,Farm Hub,Orange,Fruit,2835,1871.8,0,14,14,14.7,6.0,82.5,63.87,54.1,15.3,low,39.8,1107.7,59926.57,2215.4
BATCH-PRX-00619,2025-11-30 00:00:00,Mandi Yard,Wheat,Cereal,2089,367.2,202,180,-22,28.4,22.0,67.3,30.92,7.73,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00948,2025-11-30 00:00:00,Mandi Yard,Cauliflower,Vegetable,864,108.3,9,8,-1,14.5,5.0,91.7,33.26,8.31,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01105,2025-11-30 00:00:00,Farm Hub,Carrot,Vegetable,603,79.9,19,15,-4,6.9,4.0,83.9,42.41,10.6,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01590,2025-11-30 00:00:00,Retail Supermarket,Mango,Fruit,2347,386.3,8,7,-1,25.1,12.0,73.8,108.17,27.04,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01679,2025-11-30 00:00:00,Farm Hub,Cauliflower,Vegetable,3085,1245.3,4,8,4,18.2,5.0,78.4,28.86,20.98,27.3,medium,72.7,826.6,17342.07,1653.2
BATCH-PRX-00683,2025-12-01 00:00:00,Mandi Yard,Rice,Cereal,2734,1891.4,49,180,131,26.6,22.0,69.9,51.68,44.96,13.0,low,5.0,1093.2,49150.27,2186.4
BATCH-PRX-00324,2025-12-02 00:00:00,Mandi Yard,Orange,Fruit,3528,990.8,10,14,4,16.0,6.0,73.0,69.28,51.34,25.9,medium,59.9,649.4,33340.2,1298.8
BATCH-PRX-00778,2025-12-02 00:00:00,Retail Supermarket,Rice,Cereal,2304,423.1,184,180,-4,29.5,22.0,88.2,53.06,13.27,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01016,2025-12-02 00:00:00,Retail Supermarket,Banana,Fruit,1224,382.2,4,6,2,12.5,14.0,77.5,58.26,33.32,42.8,high,45.0,289.2,9636.14,578.4
BATCH-PRX-01040,2025-12-02 00:00:00,Mandi Yard,Ginger,Spice,1149,174.6,26,20,-6,13.6,12.0,84.5,109.63,27.41,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01820,2025-12-02 00:00:00,Retail Supermarket,Potato,Vegetable,2675,2193.6,5,35,30,7.3,8.0,87.5,28.3,23.6,16.6,low,5.0,1315.3,31041.08,2630.6
BATCH-PRX-01682,2025-12-03 00:00:00,Wholesaler Depot,Ginger,Spice,2311,1633.7,5,20,15,14.1,12.0,78.2,119.59,103.45,13.5,low,5.0,949.2,98194.74,1898.4
BATCH-PRX-00366,2025-12-04 00:00:00,Mandi Yard,Mango,Fruit,2946,2636.7,0,7,7,17.6,12.0,70.5,106.69,68.71,35.6,medium,42.2,1881.5,129277.86,3763.0
BATCH-PRX-00430,2025-12-04 00:00:00,Mandi Yard,Rice,Cereal,2218,451.8,134,180,46,29.2,22.0,85.2,48.76,45.93,5.8,low,33.7,241.6,11096.69,483.2
BATCH-PRX-00690,2025-12-04 00:00:00,Retail Supermarket,Banana,Fruit,1346,458.7,3,6,3,15.3,14.0,65.2,49.71,28.24,43.2,high,45.0,348.2,9833.17,696.4
BATCH-PRX-00871,2025-12-04 00:00:00,Mandi Yard,Orange,Fruit,1312,242.1,17,14,-3,20.0,6.0,77.9,56.63,14.16,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01565,2025-12-04 00:00:00,Wholesaler Depot,Banana,Fruit,3862,508.8,7,6,-1,13.7,14.0,65.7,52.36,13.09,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00143,2025-12-05 00:00:00,Wholesaler Depot,Garlic,Spice / Vegetable,1122,654.7,16,60,44,20.6,15.0,69.1,186.82,172.43,7.7,low,27.6,357.6,61660.97,715.2
BATCH-PRX-00202,2025-12-05 00:00:00,Mandi Yard,Potato,Vegetable,3284,454.0,40,35,-5,6.3,8.0,81.9,30.55,7.64,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00583,2025-12-05 00:00:00,Mandi Yard,Carrot,Vegetable,2315,1558.5,3,15,12,14.3,4.0,83.1,50.03,43.28,13.5,low,46.2,905.5,39190.04,1811.0
BATCH-PRX-01501,2025-12-05 00:00:00,Farm Hub,Green Chilli,Spice / Vegetable,290,116.4,5,10,5,9.0,10.0,71.6,127.91,101.18,20.9,medium,20.0,72.8,7365.9,145.6
BATCH-PRX-01554,2025-12-05 00:00:00,Wholesaler Depot,Tomato,Vegetable,1761,758.3,2,7,5,15.2,12.0,71.3,37.63,28.11,25.3,medium,20.0,494.3,13894.77,988.6
BATCH-PRX-01595,2025-12-05 00:00:00,Retail Supermarket,Carrot,Vegetable,437,112.3,11,15,4,5.6,4.0,89.9,44.34,34.9,21.3,medium,20.0,70.5,2460.45,141.0
BATCH-PRX-00193,2025-12-06 00:00:00,Wholesaler Depot,Wheat,Cereal,2837,1797.1,45,180,135,34.3,22.0,70.5,34.08,29.72,12.8,low,54.1,1036.6,30807.75,2073.2
BATCH-PRX-00302,2025-12-06 00:00:00,Wholesaler Depot,Rice,Cereal,2003,1142.5,35,180,145,33.9,22.0,82.9,51.34,46.62,9.2,low,52.6,634.3,29571.07,1268.6
BATCH-PRX-00904,2025-12-06 00:00:00,Retail Supermarket,Orange,Fruit,1083,520.6,7,14,7,15.8,6.0,77.2,56.61,43.31,23.5,medium,59.1,333.7,14452.55,667.4
BATCH-PRX-00081,2025-12-07 00:00:00,Retail Supermarket,Wheat,Cereal,3430,545.7,207,180,-27,26.3,22.0,89.9,33.0,8.25,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01473,2025-12-07 00:00:00,Wholesaler Depot,Garlic,Spice / Vegetable,1067,411.2,36,60,24,28.8,15.0,66.9,168.77,157.8,6.5,low,60.2,221.6,34968.48,443.2
BATCH-PRX-01651,2025-12-07 00:00:00,Retail Supermarket,Orange,Fruit,1984,1002.2,6,14,8,15.0,6.0,68.2,60.52,53.92,10.9,low,40.9,566.6,30551.07,1133.2
BATCH-PRX-01959,2025-12-07 00:00:00,Wholesaler Depot,Apple,Fruit,369,217.5,6,25,19,11.6,2.0,78.5,192.19,178.16,7.3,low,43.5,118.3,21076.33,236.6
BATCH-PRX-00175,2025-12-08 00:00:00,Farm Hub,Turmeric,Spice,713,106.6,147,120,-27,30.9,20.0,65.4,170.67,43.35,74.6,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01111,2025-12-08 00:00:00,Mandi Yard,Potato,Vegetable,3957,757.1,33,35,2,21.5,8.0,77.4,28.21,15.68,44.4,high,99.1,580.2,9097.54,1160.4
BATCH-PRX-01129,2025-12-08 00:00:00,Retail Supermarket,Banana,Fruit,3789,1585.7,3,6,3,27.1,14.0,77.3,58.51,29.96,48.8,high,97.4,1257.1,37662.72,2514.2
BATCH-PRX-01365,2025-12-08 00:00:00,Mandi Yard,Cauliflower,Vegetable,3576,710.6,6,8,2,9.5,5.0,76.5,27.74,15.37,44.6,high,45.0,545.5,8384.33,1091.0
BATCH-PRX-00307,2025-12-09 00:00:00,Mandi Yard,Carrot,Vegetable,3811,2195.3,4,15,11,16.3,4.0,68.4,45.26,37.7,16.7,low,54.4,1317.6,49673.52,2635.2
BATCH-PRX-00721,2025-12-09 00:00:00,Retail Supermarket,Carrot,Vegetable,2591,1695.4,5,15,10,8.5,4.0,91.0,42.55,36.51,14.2,low,5.0,992.1,36221.57,1984.2
BATCH-PRX-01432,2025-12-09 00:00:00,Wholesaler Depot,Ginger,Spice,2063,1016.4,10,20,10,14.8,12.0,75.7,115.75,103.71,10.4,low,5.0,571.6,59280.64,1143.2
BATCH-PRX-00496,2025-12-10 00:00:00,Farm Hub,Potato,Vegetable,2823,525.8,34,35,1,20.2,8.0,73.1,29.9,11.0,63.2,critical,100.0,462.3,5085.3,924.6
BATCH-PRX-01308,2025-12-10 00:00:00,Retail Supermarket,Wheat,Cereal,4237,2576.1,6,180,174,35.2,22.0,81.8,34.37,28.63,16.7,low,58.0,1546.2,44267.71,3092.4
BATCH-PRX-01406,2025-12-10 00:00:00,Mandi Yard,Potato,Vegetable,3161,1628.5,14,35,21,12.5,8.0,68.8,27.19,23.46,13.7,low,5.0,948.1,22242.43,1896.2
BATCH-PRX-01808,2025-12-10 00:00:00,Mandi Yard,Mango,Fruit,3717,699.9,7,7,0,22.9,12.0,89.4,102.99,25.75,75.0,critical,100.0,664.9,17121.17,1329.8
BATCH-PRX-01856,2025-12-10 00:00:00,Farm Hub,Tomato,Vegetable,736,283.5,4,7,3,24.1,12.0,75.6,39.52,22.57,42.9,high,93.3,214.7,4845.78,429.4
BATCH-PRX-00920,2025-12-11 00:00:00,Mandi Yard,Rice,Cereal,696,440.2,50,180,130,29.2,22.0,67.5,49.21,46.41,5.7,low,33.8,235.2,10915.63,470.4
BATCH-PRX-00255,2025-12-12 00:00:00,Mandi Yard,Banana,Fruit,2158,2056.1,0,6,6,22.7,14.0,67.0,59.58,40.99,31.2,medium,54.7,1413.0,57918.87,2826.0
BATCH-PRX-00274,2025-12-12 00:00:00,Mandi Yard,Rice,Cereal,3158,1688.1,61,180,119,27.3,22.0,72.4,50.5,44.49,11.9,low,26.2,964.6,42915.05,1929.2
BATCH-PRX-00714,2025-12-12 00:00:00,Mandi Yard,Garlic,Spice / Vegetable,1530,1080.5,2,60,58,17.0,15.0,76.8,196.66,177.39,9.8,low,5.0,603.8,107108.08,1207.6
BATCH-PRX-01650,2025-12-12 00:00:00,Wholesaler Depot,Orange,Fruit,4481,2010.6,6,14,8,4.8,6.0,78.2,62.68,52.65,16.0,low,5.0,1198.3,63090.49,2396.6
BATCH-PRX-00161,2025-12-14 00:00:00,Mandi Yard,Rice,Cereal,1162,148.2,149,180,31,29.9,22.0,88.5,48.23,46.2,4.2,low,36.5,77.8,3594.36,155.6
BATCH-PRX-00384,2025-12-14 00:00:00,Wholesaler Depot,Potato,Vegetable,516,91.5,38,35,-3,16.4,8.0,76.1,30.54,7.63,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00460,2025-12-14 00:00:00,Farm Hub,Potato,Vegetable,3228,1523.2,11,35,24,14.2,8.0,91.2,28.34,24.6,13.2,low,29.8,882.2,21702.12,1764.4
BATCH-PRX-00535,2025-12-14 00:00:00,Mandi Yard,Green Chilli,Spice / Vegetable,1007,656.1,2,10,8,17.4,10.0,66.8,147.83,135.12,8.6,low,34.4,361.9,48899.93,723.8
BATCH-PRX-01594,2025-12-14 00:00:00,Retail Supermarket,Rice,Cereal,1227,230.1,146,180,34,24.2,22.0,81.3,48.04,45.78,4.7,low,5.0,121.5,5562.27,243.0
BATCH-PRX-01957,2025-12-14 00:00:00,Wholesaler Depot,Potato,Vegetable,3002,461.7,45,35,-10,19.0,8.0,76.1,30.65,7.66,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00125,2025-12-15 00:00:00,Retail Supermarket,Ginger,Spice,3208,614.2,18,20,2,21.0,12.0,85.5,126.53,71.62,43.4,high,81.2,467.0,33446.54,934.0
BATCH-PRX-00716,2025-12-15 00:00:00,Retail Supermarket,Wheat,Cereal,4339,1671.7,67,180,113,30.9,22.0,90.7,35.19,30.9,12.2,low,40.5,958.2,29608.38,1916.4
BATCH-PRX-01394,2025-12-15 00:00:00,Mandi Yard,Tomato,Vegetable,1146,775.2,1,7,6,21.5,12.0,81.2,45.44,33.9,25.4,medium,58.2,505.7,17143.23,1011.4
BATCH-PRX-01409,2025-12-15 00:00:00,Retail Supermarket,Wheat,Cereal,2170,1185.7,65,180,115,33.4,22.0,66.3,34.4,31.06,9.7,low,50.4,661.9,20558.61,1323.8
BATCH-PRX-01449,2025-12-15 00:00:00,Mandi Yard,Rice,Cereal,1220,875.3,3,180,177,35.3,22.0,70.2,54.72,50.4,7.9,low,58.2,479.1,24146.64,958.2
BATCH-PRX-01555,2025-12-15 00:00:00,Retail Supermarket,Orange,Fruit,1636,571.1,9,14,5,7.1,6.0,87.7,61.9,47.17,23.8,medium,20.0,367.1,17316.11,734.2
BATCH-PRX-01693,2025-12-15 00:00:00,Wholesaler Depot,Rice,Cereal,3920,1483.8,70,180,110,34.5,22.0,77.1,47.38,42.22,10.9,low,55.1,838.9,35418.36,1677.8
BATCH-PRX-01873,2025-12-15 00:00:00,Retail Supermarket,Garlic,Spice / Vegetable,4453,661.1,47,60,13,17.9,15.0,91.8,180.87,166.94,7.7,low,5.0,361.1,60282.03,722.2
BATCH-PRX-00242,2025-12-16 00:00:00,Retail Supermarket,Potato,Vegetable,450,348.7,4,35,31,11.5,8.0,68.3,26.36,24.44,7.3,low,5.0,189.6,4633.82,379.2
BATCH-PRX-01203,2025-12-16 00:00:00,Retail Supermarket,Apple,Fruit,4477,1530.1,16,25,9,13.1,2.0,78.3,190.82,164.3,13.9,low,49.2,892.7,146670.61,1785.4
BATCH-PRX-00216,2025-12-17 00:00:00,Retail Supermarket,Onion,Vegetable,2925,1696.4,6,30,24,22.9,10.0,88.3,38.7,33.01,14.7,low,56.6,997.8,32937.38,1995.6
BATCH-PRX-01721,2025-12-17 00:00:00,Mandi Yard,Apple,Fruit,3277,2244.0,3,25,22,12.7,2.0,79.5,180.81,149.35,17.4,low,47.7,1356.3,202563.4,2712.6
BATCH-PRX-00326,2025-12-18 00:00:00,Mandi Yard,Ginger,Spice,1918,849.0,11,20,9,17.9,12.0,83.5,107.71,97.48,9.5,low,28.5,472.9,46098.29,945.8
BATCH-PRX-01026,2025-12-18 00:00:00,Farm Hub,Carrot,Vegetable,2422,1427.9,5,15,10,12.2,4.0,77.2,43.08,37.52,12.9,low,37.9,824.5,30935.24,1649.0
BATCH-PRX-00011,2025-12-19 00:00:00,Wholesaler Depot,Rice,Cereal,645,80.9,228,180,-48,30.9,22.0,81.9,49.46,12.91,73.9,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00067,2025-12-19 00:00:00,Farm Hub,Tomato,Vegetable,3406,2945.3,0,7,7,23.7,12.0,71.8,43.47,27.73,36.2,medium,66.9,2112.4,58576.85,4224.8
BATCH-PRX-00165,2025-12-19 00:00:00,Farm Hub,Wheat,Cereal,4053,728.0,181,180,-1,31.8,22.0,70.5,37.38,9.35,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00418,2025-12-19 00:00:00,Farm Hub,Wheat,Cereal,1955,340.1,234,180,-54,32.4,22.0,75.4,38.32,9.58,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01645,2025-12-19 00:00:00,Retail Supermarket,Onion,Vegetable,2623,346.8,28,30,2,21.8,10.0,88.4,35.08,20.03,42.9,high,92.2,262.7,5261.88,525.4
BATCH-PRX-01952,2025-12-19 00:00:00,Wholesaler Depot,Garlic,Spice / Vegetable,449,65.3,48,60,12,14.8,15.0,84.3,171.81,163.73,4.7,low,5.0,34.5,5648.68,69.0
BATCH-PRX-00389,2025-12-20 00:00:00,Wholesaler Depot,Orange,Fruit,3809,3367.2,0,14,14,14.6,6.0,86.6,59.78,47.29,20.9,low,39.4,2105.8,99583.28,4211.6
BATCH-PRX-01359,2025-12-20 00:00:00,Mandi Yard,Banana,Fruit,759,95.0,5,6,1,12.0,14.0,89.0,56.21,21.7,61.4,critical,75.0,82.5,1790.25,165.0
BATCH-PRX-01099,2025-12-21 00:00:00,Farm Hub,Green Chilli,Spice / Vegetable,3272,1877.5,4,10,6,23.6,10.0,91.8,141.13,99.21,29.7,medium,74.6,1273.3,126324.09,2546.6
BATCH-PRX-01806,2025-12-21 00:00:00,Mandi Yard,Orange,Fruit,2552,1630.2,1,14,13,7.5,6.0,82.8,60.67,52.12,14.1,low,5.0,953.0,49670.36,1906.0
BATCH-PRX-00525,2025-12-22 00:00:00,Wholesaler Depot,Green Chilli,Spice / Vegetable,859,456.1,2,10,8,12.6,10.0,85.8,142.26,131.45,7.6,low,5.0,248.8,32704.76,497.6
BATCH-PRX-01114,2025-12-22 00:00:00,Farm Hub,Apple,Fruit,1016,710.1,1,25,24,3.7,2.0,71.7,162.38,146.47,9.8,low,5.0,396.8,58119.3,793.6
BATCH-PRX-01446,2025-12-22 00:00:00,Farm Hub,Cabbage,Vegetable,510,237.5,5,12,7,14.0,4.0,73.7,21.3,16.59,22.1,medium,60.0,150.2,2491.82,300.4
BATCH-PRX-01853,2025-12-22 00:00:00,Wholesaler Depot,Carrot,Vegetable,2012,358.7,18,15,-3,9.6,4.0,72.3,45.06,11.27,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00021,2025-12-23 00:00:00,Mandi Yard,Mango,Fruit,1169,490.6,4,7,3,21.9,12.0,79.1,91.54,50.44,44.9,high,84.5,377.5,19041.1,755.0
BATCH-PRX-00951,2025-12-23 00:00:00,Retail Supermarket,Cabbage,Vegetable,3903,1706.7,4,12,8,13.8,4.0,79.1,22.7,19.43,14.4,low,44.3,1000.8,19445.54,2001.6
BATCH-PRX-01086,2025-12-23 00:00:00,Mandi Yard,Green Chilli,Spice / Vegetable,651,213.7,6,10,4,20.2,10.0,75.9,137.38,107.98,21.4,medium,60.7,134.3,14501.71,268.6
BATCH-PRX-01632,2025-12-23 00:00:00,Retail Supermarket,Cabbage,Vegetable,2496,1333.1,3,12,9,3.8,4.0,91.4,25.62,22.39,12.6,low,5.0,767.3,17179.85,1534.6
BATCH-PRX-00015,2025-12-24 00:00:00,Mandi Yard,Rice,Cereal,2303,1454.4,18,180,162,35.8,22.0,88.5,46.96,41.89,10.8,low,60.2,821.4,34408.45,1642.8
BATCH-PRX-00272,2025-12-24 00:00:00,Retail Supermarket,Cabbage,Vegetable,1844,668.3,6,12,6,3.2,4.0,69.5,25.01,18.96,24.2,medium,20.0,431.2,8175.55,862.4
BATCH-PRX-01697,2025-12-24 00:00:00,Retail Supermarket,Wheat,Cereal,2821,1258.3,50,180,130,33.3,22.0,75.0,31.95,28.72,10.1,low,50.2,705.4,20259.09,1410.8
BATCH-PRX-01775,2025-12-24 00:00:00,Farm Hub,Apple,Fruit,1914,1123.5,9,25,16,9.5,2.0,69.1,166.99,147.29,11.8,low,34.9,641.3,94457.08,1282.6
BATCH-PRX-00034,2025-12-25 00:00:00,Wholesaler Depot,Carrot,Vegetable,842,167.0,13,15,2,14.9,4.0,73.2,43.97,25.68,41.6,high,88.6,125.2,3215.14,250.4
BATCH-PRX-00201,2025-12-25 00:00:00,Mandi Yard,Tomato,Vegetable,2556,576.1,5,7,2,14.4,12.0,82.8,44.9,24.96,44.4,high,45.0,441.5,11019.84,883.0
BATCH-PRX-00227,2025-12-25 00:00:00,Wholesaler Depot,Onion,Vegetable,2739,445.6,37,30,-7,21.1,10.0,82.3,39.57,9.89,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01059,2025-12-25 00:00:00,Wholesaler Depot,Wheat,Cereal,991,446.2,72,180,108,31.6,22.0,90.3,37.07,34.85,6.0,low,43.2,239.2,8336.12,478.4
BATCH-PRX-01210,2025-12-25 00:00:00,Farm Hub,Wheat,Cereal,1236,180.3,172,180,8,33.7,22.0,79.9,36.32,34.61,4.7,low,51.8,95.2,3294.87,190.4
BATCH-PRX-00250,2025-12-26 00:00:00,Farm Hub,Turmeric,Spice,3964,2995.3,20,120,100,26.4,20.0,83.0,144.65,117.02,19.1,low,30.5,1840.9,215422.12,3681.8
BATCH-PRX-01564,2025-12-26 00:00:00,Farm Hub,Apple,Fruit,602,95.4,19,25,6,3.3,2.0,74.9,186.19,145.79,21.7,medium,20.0,60.1,8761.98,120.2
BATCH-PRX-01854,2025-12-26 00:00:00,Mandi Yard,Wheat,Cereal,1262,376.6,105,180,75,28.0,22.0,88.1,30.5,28.76,5.7,low,29.1,201.2,5786.51,402.4
BATCH-PRX-01172,2025-12-27 00:00:00,Wholesaler Depot,Orange,Fruit,2783,1758.4,3,14,11,12.6,6.0,65.1,56.94,48.57,14.7,low,31.3,1034.3,50235.95,2068.6
BATCH-PRX-01835,2025-12-27 00:00:00,Wholesaler Depot,Green Chilli,Spice / Vegetable,2370,1351.3,2,10,8,11.7,10.0,70.0,128.82,113.23,12.1,low,5.0,773.8,87617.37,1547.6
BATCH-PRX-00383,2025-12-28 00:00:00,Wholesaler Depot,Orange,Fruit,2322,336.1,18,14,-4,14.1,6.0,68.5,64.89,16.22,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01384,2025-12-28 00:00:00,Farm Hub,Rice,Cereal,2858,469.9,230,180,-50,21.9,22.0,85.3,50.09,12.52,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01644,2025-12-28 00:00:00,Mandi Yard,Cabbage,Vegetable,3230,1673.9,5,12,7,6.9,4.0,66.7,22.27,15.74,29.3,medium,20.0,1131.2,17805.09,2262.4
BATCH-PRX-01920,2025-12-28 00:00:00,Retail Supermarket,Carrot,Vegetable,4040,641.3,16,15,-1,17.7,4.0,75.0,49.57,12.39,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00866,2025-12-29 00:00:00,Farm Hub,Cauliflower,Vegetable,467,179.1,3,8,5,6.2,5.0,86.0,33.99,26.55,21.9,medium,20.0,113.1,3002.8,226.2
BATCH-PRX-01211,2025-12-29 00:00:00,Farm Hub,Ginger,Spice,964,555.7,8,20,12,18.0,12.0,66.3,112.48,103.37,8.1,low,28.9,304.9,31517.51,609.8
BATCH-PRX-00170,2025-12-30 00:00:00,Retail Supermarket,Mango,Fruit,1608,841.3,2,7,5,23.0,12.0,71.0,104.91,77.0,26.6,medium,64.1,554.9,42727.3,1109.8
BATCH-PRX-00832,2025-12-30 00:00:00,Wholesaler Depot,Rice,Cereal,3502,566.0,160,180,20,27.3,22.0,90.2,53.64,50.26,6.3,low,26.1,304.4,15299.14,608.8
BATCH-PRX-00290,2025-12-31 00:00:00,Mandi Yard,Ginger,Spice,2979,1866.7,0,20,20,13.3,12.0,76.6,112.45,96.03,14.6,low,5.0,1096.9,105335.31,2193.8
BATCH-PRX-00396,2025-12-31 00:00:00,Farm Hub,Banana,Fruit,1457,733.2,2,6,4,17.5,14.0,67.6,58.71,44.27,24.6,medium,20.0,474.8,21019.4,949.6
BATCH-PRX-01300,2025-12-31 00:00:00,Retail Supermarket,Cauliflower,Vegetable,221,88.8,3,8,5,6.8,5.0,74.0,34.53,27.11,21.5,medium,20.0,55.9,1515.45,111.8
BATCH-PRX-01487,2025-12-31 00:00:00,Mandi Yard,Rice,Cereal,2051,320.9,170,180,10,21.9,22.0,90.8,48.47,46.0,5.1,low,5.0,170.3,7833.8,340.6
BATCH-PRX-01536,2025-12-31 00:00:00,Farm Hub,Rice,Cereal,1864,230.2,177,180,3,29.2,22.0,68.8,46.8,28.22,39.7,high,73.7,169.9,4794.58,339.8
